id,title,type,release_year,age_certification,runtime,seasons,imdb_score,imdb_votes,country,genre
ts220751,Lego Jurassic World: Legend Of Isla Nublar,Show,2019,TV-PG,22,1,6.7,272,CA,"Scifi, Animation, Comedy, Family"
ts88485,Green Eggs And Ham,Show,2019,TV-Y7,28,2,8.1,2556,US,"Action, Family, Fantasy, Drama, Animation, Comedy, Romance"
ts90937,Stateless,Show,2020,TV-14,53,1,7.5,9218,AU,Drama
ts237560,Jeffrey Epstein: Filthy Rich,Show,2020,TV-MA,57,1,7.1,23216,US,"Crime, Documentation"
ts226468,Summertime,Show,2020,TV-MA,43,3,6,2573,IT,"Drama, Romance"
ts86908,L.A.'S Finest,Show,2019,TV-14,47,2,6.1,7000,US,"Drama, Crime, Thriller, Action, Comedy"
ts237111,Almost Happy,Show,2020,TV-MA,27,2,6.8,870,AR,Comedy
ts255926,Dash & Lily,Show,2020,TV-14,25,1,7.5,16978,US,"Comedy, Drama, Romance"
ts161737,Dare Me,Show,2019,TV-MA,43,1,6.6,5098,US,"Thriller, Crime, Reality"
ts223344,The Gift,Show,2019,TV-MA,45,3,7,21582,TR,"Scifi, Drama, Fantasy"
ts93611,October Faction,Show,2020,TV-MA,41,1,6.1,10854,US,"Drama, Fantasy, Horror, Scifi"
ts255104,Deaf U,Show,2020,TV-MA,20,1,6.4,462,US,"Reality, Drama"
ts100116,Blown Away,Show,2019,TV-PG,25,2,7.1,2876,CA,"Reality, Documentation, Comedy, History"
ts100359,Medical Police,Show,2020,TV-MA,24,1,5.9,4136,US,Comedy
ts243036,Selena: The Series,Show,2020,TV-PG,38,2,6.9,4435,US,"Drama, Music"
ts106536,White Lines,Show,2020,TV-MA,55,1,6.6,16506,GB,"Thriller, Crime, Drama"
ts222455,The Devil Next Door,Show,2019,TV-MA,46,1,7.6,13084,"US, IL","Documentation, Crime, History"
ts225101,Start-Up,Show,2020,TV-14,80,1,8.1,9021,KR,"Drama, Comedy, Romance"
ts89282,Toy Boy,Show,2019,TV-MA,61,2,6.5,7371,ES,"Crime, Action, Drama, Thriller"
ts306090,Great Pretender,Show,2020,TV-MA,24,1,7.9,4635,JP,"Action, Comedy, Crime, Drama, Animation"
ts88699,Northern Rescue,Show,2019,TV-14,43,1,7.1,4105,CA,"Drama, Family"
ts251782,High Score,Show,2020,TV-14,42,1,7.4,7733,US,"Documentation, History"
ts215012,Kipo And The Age Of Wonderbeasts,Show,2020,TV-Y7,24,3,8.3,5293,US,"Animation, Action, Comedy, Family, Fantasy, Scifi"
ts225787,Unabomber: In His Own Words,Show,2020,TV-MA,43,1,7.2,3338,US,"Crime, Documentation"
ts192440,Garth Brooks: The Road I'M On,Show,2019,TV-PG,86,1,7.4,285,US,"Reality, Documentation"
ts88296,Ares,Show,2020,TV-MA,29,1,5.7,4298,NL,"Thriller, Drama, Horror"
ts223126,The Confession Killer,Show,2019,TV-14,48,1,7.4,8733,US,"Crime, Documentation"
ts88262,Traitors,Show,2019,TV-MA,50,1,6.6,3020,GB,"War, Thriller"
ts236501,Valeria,Show,2020,TV-MA,41,2,6.5,5510,ES,"Drama, Comedy, Romance"
ts86726,Tidying Up With Marie Kondo,Show,2019,TV-PG,34,1,6.6,3529,US,Reality
ts256309,Aunty Donna'S Big Ol House Of Fun,Show,2020,TV-MA,20,1,8,6140,AU,Comedy
ts89251,Tales Of The City,Show,2019,TV-MA,56,1,7.4,7715,US,Drama
ts105645,Historical Roasts,Show,2019,TV-MA,29,1,5.3,1675,US,Comedy
ts225718,La Révolution,Show,2020,TV-MA,46,1,6.6,5512,FR,"Drama, Fantasy, Thriller, Action"
ts252856,Challenger: The Final Flight,Show,2020,TV-14,45,1,7.8,6778,US,"Documentation, History"
ts215178,Grand Army,Show,2020,TV-MA,52,1,7.5,6279,US,Drama
ts93066,The I-Land,Show,2019,TV-MA,40,1,4.6,16918,US,"Drama, Scifi, Reality"
ts223759,Killer Inside: The Mind Of Aaron Hernandez,Show,2020,TV-MA,67,1,7.4,16649,US,"Crime, Documentation, Sport"
ts104840,Skylines,Show,2019,TV-MA,60,1,7.5,2627,DE,"Drama, Music, Crime, Documentation, Reality"
ts219162,Inside Bill'S Brain: Decoding Bill Gates,Show,2019,TV-14,50,1,7.9,10776,US,Documentation
ts87471,Darwin'S Game,Show,2020,TV-14,23,1,7.3,2284,JP,"Scifi, Action, Drama, Animation"
ts89744,How To Sell Drugs Online (Fast),Show,2019,TV-MA,32,3,7.9,30734,DE,"Drama, Comedy, Crime, Romance"
ts225912,Biohackers,Show,2020,TV-MA,42,2,6.8,9346,DE,"Scifi, Thriller, Drama"
ts250912,Fear City: New York Vs The Mafia,Show,2020,TV-MA,52,1,7.1,7215,US,"Crime, Documentation"
ts190462,Gentefied,Show,2020,TV-MA,30,2,7.3,2641,US,"Comedy, Drama"
ts187541,Hotel Del Luna,Show,2019,TV-14,80,1,8.2,7832,KR,"Action, Comedy, Drama, Fantasy, Horror, Romance, Scifi"
ts105542,The Baker And The Beauty,Show,2020,TV-14,44,1,7.5,4160,US,"Romance, Comedy, Drama"
ts89075,Her Private Life,Show,2019,TV-14,74,2,7.7,3665,KR,"Drama, Comedy, Romance"
ts237109,Control Z,Show,2020,TV-MA,36,2,6.9,8235,MX,"Drama, Thriller"
ts86978,Power Rangers Beast Morphers,Show,2019,TV-Y7,23,2,6.5,585,ES,"Animation, Scifi, Action, Comedy, Drama, Fantasy, Thriller"
ts215046,Capitani,Show,2019,TV-MA,28,2,6.6,4355,LU,"Thriller, Crime, Drama"
ts189422,Home For Christmas,Show,2019,TV-MA,29,2,7.7,13670,NO,"Comedy, Drama, Romance"
ts88151,Quicksand,Show,2019,TV-MA,46,1,7.5,21077,SE,"Drama, Crime, Thriller"
ts223589,"Sex, Explained",Show,2020,TV-MA,22,1,6.9,3177,US,Documentation
ts275111,Rainbow High,Show,2020,TV-Y,6,3,6.4,116,US,"Comedy, Family, Animation"
ts237513,Ju-On: Origins,Show,2020,TV-MA,29,1,6.1,4467,JP,"Thriller, Drama, Horror"
ts88721,Special,Show,2019,TV-MA,26,2,7.6,9202,US,"Comedy, Drama"
ts103209,Exhibit A,Show,2019,TV-14,36,1,6.3,1030,US,"Crime, Family, Documentation"
ts223240,Itaewon Class,Show,2020,TV-MA,69,1,8.2,12030,KR,"Drama, Romance"
ts251028,Detention,Show,2020,TV-MA,49,1,6.3,496,TW,"Drama, Horror, Thriller"
ts251094,Indian Matchmaking,Show,2020,TV-14,35,1,6.2,3049,"IN, US","Reality, Documentation, Romance"
ts89747,High Seas,Show,2019,TV-MA,45,4,6.8,7154,ES,"Drama, Crime, Comedy"
ts288350,Julie And The Phantoms,Show,2020,TV-G,2,1,8.4,9461,US,"Scifi, Music, Comedy, Drama, Family, Fantasy, Documentation"
ts188991,Someone Has To Die,Show,2020,TV-MA,50,1,6.3,4718,"MX, ES","Crime, Drama, Thriller"
ts268560,The Uncanny Counter,Show,2020,TV-14,64,1,8,5552,KR,"Drama, Action, Fantasy, Horror"
ts224072,Self Made: Inspired By The Life Of Madam C.J. Walker,Show,2020,TV-MA,47,1,7.3,11586,US,"Drama, History"
ts108392,The Letter For The King,Show,2020,TV-PG,47,1,5.9,7376,GB,"Fantasy, Action, Family, Scifi"
ts222606,Black Dog,Show,2019,TV-14,80,1,7.7,129,KR,Drama
ts219895,Tiny Pretty Things,Show,2020,TV-MA,56,1,5.9,9115,US,"Thriller, Drama"
ts84129,No Good Nick,Show,2019,TV-PG,30,2,6,2843,US,"Comedy, Drama, Family"
ts89326,Persona,Show,2019,TV-MA,22,2,6.6,1164,KR,Drama
ts218888,Bna,Show,2020,TV-14,23,1,7.2,2478,JP,"Scifi, Animation, Action, Fantasy"
ts76382,Carmen Sandiego,Show,2019,TV-Y7,23,4,7.9,5557,US,"Action, Crime, Animation, Thriller, Family"
ts104449,The Liberator,Show,2020,TV-MA,49,1,7.6,5942,US,"Animation, Action, Drama, War"
ts237096,Trial By Media,Show,2020,TV-MA,62,1,7.1,3096,US,"Crime, Documentation"
ts251617,Connected,Show,2020,TV-14,44,1,7.5,1704,US,"Documentation, Comedy"
ts91124,Love Alarm,Show,2019,TV-MA,49,2,6.8,5262,KR,"Scifi, Romance, Comedy, Drama"
ts88312,The Eddy,Show,2020,TV-MA,58,1,7.1,2908,"FR, US","Drama, Music, Thriller"
ts256007,Love & Anarchy,Show,2020,TV-MA,29,2,7.4,7896,SE,"Comedy, Drama, Romance"
ts85480,Carole & Tuesday,Show,2019,TV-PG,23,1,7.8,1979,JP,"Scifi, Music, Animation, Drama"
ts315066,Vampires,Show,2020,TV-MA,40,1,5.6,1234,FR,"Scifi, Drama, Fantasy, Horror"
ts252122,The Possessed,Show,2020,TV-MA,9,1,5.7,882,KR,"Thriller, Horror"
ts222917,Kevin Hart: Don'T F**K This Up,Show,2019,TV-MA,40,1,6.4,2009,US,Documentation
ts86927,Touch Your Heart,Show,2019,TV-MA,63,1,7.7,3046,KR,"Comedy, Drama, Romance"
ts86413,Aj And The Queen,Show,2020,TV-14,52,1,7.4,7961,US,"Comedy, Drama"
ts218564,"Breakfast, Lunch & Dinner",Show,2019,TV-MA,44,1,6.7,1045,US,Documentation
ts89291,Mythomaniac,Show,2019,TV-MA,46,2,6.7,1274,FR,"Comedy, Drama"
ts254293,The American Barbecue Showdown,Show,2020,TV-G,43,1,7.1,1151,US,Reality
ts237104,History 101,Show,2020,TV-PG,22,1,6.8,4031,GB,"Documentation, History"
ts89876,Lunatics,Show,2019,TV-MA,36,1,6.6,3136,US,Comedy
ts252341,Chef'S Table: Bbq,Show,2020,TV-14,45,1,7.8,981,US,Documentation
ts269690,Schulz Saves America,Show,2020,TV-MA,17,1,7.3,1069,US,Comedy
ts88909,Glow Up: Britain'S Next Make-Up Star,Show,2019,TV-14,54,4,6.8,1975,GB,Reality
ts218500,Dragons: Rescue Riders,Show,2019,TV-Y,24,2,5.9,304,US,"Animation, Action, Comedy, Family, Fantasy, Scifi"
ts187386,My Perfect Landing,Show,2020,TV-G,25,1,6.6,161,CA,Family
ts86928,The Crowned Clown,Show,2019,TV-14,75,1,8,880,KR,"Action, History, Romance, Drama"
ts89881,Mr. Iglesias,Show,2019,TV-14,29,3,7.1,6703,US,Comedy
ts90511,Crime Diaries: Night Out,Show,2019,TV-MA,45,1,7.3,850,MX,Crime
ts213232,Awake: The Million Dollar Game,Show,2019,TV-PG,42,1,5.9,759,US,Reality
ts185885,Oktoberfest: Beer & Blood,Show,2020,TV-MA,48,1,6.8,2119,DE,"Drama, History, Thriller"
ts217891,Saint Seiya: Knights Of The Zodiac,Show,2019,TV-14,25,2,4.5,1808,JP,"Scifi, Action, Animation, Fantasy"
ts85619,Hache,Show,2019,TV-MA,45,2,6.5,1610,ES,"Crime, Drama, Thriller"
ts103890,The Inbestigators,Show,2019,Others,19,2,8.1,783,AU,"Crime, Family, Comedy"
ts236388,The Circle France,Show,2020,Others,50,1,7.4,692,FR,Reality
ts114080,Twice Upon A Time,Show,2019,Others,48,1,6.3,987,FR,"Scifi, Thriller, Drama, Romance, Comedy"
ts225377,Taj Mahal 1989,Show,2020,Others,34,1,7.4,1522,IO,"Drama, Comedy, Romance"
ts268099,Lego Marvel Avengers: Climate Conundrum,Show,2020,TV-Y7,22,1,6.6,65,US,"Action, Animation"
ts255809,Carmel: Who Killed Maria Marta?,Show,2020,TV-14,58,1,7,2375,AR,"Crime, Documentation"
ts192297,Morphle,Show,2019,TV-Y,6,5,5.1,77,"GB, NL","Animation, Family"
ts82739,Women Of The Night,Show,2019,TV-MA,47,2,6.3,871,"NL, BE","Crime, Drama"
ts93981,Monarca,Show,2019,TV-MA,44,2,7.8,3210,MX,Drama
ts87224,Always A Witch,Show,2019,TV-14,40,2,6.3,2406,CO,"Scifi, Drama, Fantasy"
ts223238,My Holo Love,Show,2020,TV-14,57,1,7.6,2401,KR,"Scifi, Drama, Romance"
ts90280,Yankee,Show,2019,TV-MA,40,1,5.9,687,MX,Drama
ts188840,Seis Manos,Show,2019,TV-MA,26,1,7.1,1573,US,"Drama, Fantasy, Animation, Action, Crime"
ts218277,Apache: The Life Of Carlos Tevez,Show,2019,TV-MA,45,1,7.3,1582,AR,"Drama, Sport, Thriller, Crime"
ts89231,You Vs. Wild,Show,2019,TV-PG,20,2,6.6,2570,US,"Action, Reality"
ts251512,Immigration Nation,Show,2020,TV-MA,62,1,7.4,1096,US,Documentation
ts104485,The Stranded,Show,2019,TV-MA,49,1,6.2,1241,TH,"Drama, Action"
ts87473,7seeds,Show,2019,TV-MA,25,2,6.3,1378,JP,"Scifi, Drama, Animation, Action, Horror, Romance"
ts190452,Stolen Away,Show,2020,TV-14,48,1,7.1,2314,ES,"Thriller, Action, Crime, Drama"
ts88133,Well-Intended Love,Show,2019,TV-14,43,2,7.2,1433,CN,"Drama, Romance"
ts317497,The Neighbor,Show,2019,TV-MA,30,2,6.5,2125,ES,"Comedy, Action"
ts218176,The Big Show Show,Show,2020,TV-PG,26,1,6.3,2375,US,Comedy
ts101503,Team Kaylie,Show,2019,TV-PG,30,3,4,333,US,Comedy
ts88552,Go! Live Your Way,Show,2019,TV-Y7,40,2,6.7,606,AR,"Drama, Comedy, Romance"
ts83810,Cannon Busters,Show,2019,TV-MA,24,1,6.7,1172,"FR, US, JP","Scifi, Action, Animation, Fantasy"
ts252318,Million Dollar Beach House,Show,2020,TV-MA,28,1,4.2,804,US,Reality
ts236332,Absurd Planet,Show,2020,TV-PG,20,1,3.9,1459,US,Documentation
ts227412,Shaun The Sheep: Adventures From Mossy Bottom,Show,2020,TV-Y7,6,1,8.1,551,GB,"Comedy, Family, Animation"
ts87698,Examination Of Conscience,Show,2019,TV-MA,51,1,7.8,422,ES,"Documentation, History, Crime"
ts87680,Playing With Fire,Show,2019,TV-14,43,1,5.9,944,MX,Drama
ts251378,Mystery Lab,Show,2020,TV-PG,37,1,7.4,769,BR,"Comedy, Family, Documentation, Animation"
ts90980,It'S Bruno!,Show,2019,TV-MA,3,1,7.5,2886,US,"Comedy, Animation"
ts88937,Shadow,Show,2019,TV-MA,43,1,6.6,956,ZA,"Action, Crime, Drama, Thriller"
ts85510,Rhythm + Flow,Show,2019,TV-MA,57,2,7.6,1541,US,"Reality, Music"
ts101042,The 43,Show,2019,TV-MA,56,1,7.1,140,MX,"Documentation, War"
ts218367,Secreto Bien Guardado,Show,2019,TV-MA,30,1,4.9,188,AR,"Drama, Romance"
ts90508,Flinch,Show,2019,TV-PG,24,1,4.4,703,GB,Reality
ts108593,The Unsettling,Show,2019,TV-14,23,1,5.2,712,US,"Fantasy, Horror, Scifi, Thriller, Crime"
ts222803,Maradona In Mexico,Show,2019,TV-MA,37,1,7.3,1119,"PE, AR","Documentation, Sport, Comedy, Drama"
ts236182,Brews Brothers,Show,2020,TV-MA,11,1,5.1,1944,US,"Comedy, Drama"
ts226403,The Circle Brazil,Show,2020,TV-MA,49,1,6.8,761,BR,Reality
ts223242,Was It Love?,Show,2020,TV-MA,69,1,7.1,870,KR,"Drama, Comedy, Romance"
ts251618,Tiny Creatures,Show,2020,TV-PG,25,1,5,1210,GB,"Documentation, Family, Drama"
ts251061,Legend Of Exorcism,Show,2020,TV-14,21,2,7.7,80,CN,"Scifi, Drama, Animation, Action, Fantasy"
ts250871,The Business Of Drugs,Show,2020,TV-MA,44,1,7.2,1646,US,"Crime, Documentation"
ts243256,Social Distance,Show,2020,TV-MA,20,1,5.7,651,US,"Drama, Comedy"
ts224796,The Ghost Bride,Show,2020,TV-14,51,1,6.3,716,"MY, TW","Drama, Thriller"
ts105608,Puerta 7,Show,2020,TV-MA,41,1,5.6,542,AR,"Thriller, Crime, Drama"
ts223084,Nowhere Man,Show,2019,TV-MA,56,1,5.6,360,TW,"Crime, Drama, Thriller, Action"
ts253288,Felipe Esparza: Bad Decisions,Show,2020,TV-MA,62,1,5.4,166,US,Comedy
ts89340,Crime Diaries: The Candidate,Show,2019,TV-MA,37,1,7.5,803,MX,"War, Crime, Drama, Thriller"
ts270439,Best Leftovers Ever!,Show,2020,TV-G,36,1,5.6,515,US,Reality
ts217356,Betaal,Show,2020,TV-MA,47,1,5.4,8884,IN,"Action, Horror, Thriller"
ts254537,"Good Morning, Verônica",Show,2020,TV-MA,45,1,7.6,3552,BR,"Drama, Thriller, Crime"
ts268758,Mismatched,Show,2020,TV-MA,32,1,5.5,3712,IN,"Comedy, Drama, Romance"
ts86365,Rilakkuma And Kaoru,Show,2019,TV-PG,12,1,8.3,1579,JP,"Comedy, Drama, Family, Animation"
ts218504,Hello Ninja,Show,2019,TV-Y,13,4,6.7,119,CA,"Animation, Action, Comedy, Family, Fantasy"
ts89330,Stay Tuned!,Show,2019,TV-14,46,1,7.5,343,JP,Comedy
ts250803,Say I Do,Show,2020,TV-14,55,1,7.7,527,"GB, US",Reality
ts79695,Sintonia,Show,2019,TV-MA,44,2,6.7,1067,BR,"Crime, Drama, Music"
ts90640,The Writer,Show,2019,TV-14,34,1,8.2,30,LB,"Drama, Crime"
ts214462,The Queen And The Conqueror,Show,2020,TV-14,46,1,6.6,172,CO,"History, Drama"
ts251272,Skin Decision: Before And After,Show,2020,TV-MA,36,1,5.8,405,US,Reality
ts269073,The Fabulous Lives Of Bollywood Wives,Show,2020,TV-MA,32,1,5.3,9666,IN,"Reality, Documentation, Romance"
ts214192,El Final Del Paraíso,Show,2019,TV-MA,50,1,5.1,208,MX,"Action, Drama"
ts104483,Typewriter,Show,2019,TV-MA,50,1,6.5,3788,IN,"Thriller, Horror, Drama"
ts269740,How To Ruin Christmas,Show,2020,TV-MA,50,2,6.1,488,ZA,"Drama, Comedy"
ts223308,Astronomy Club: The Sketch Show,Show,2019,TV-MA,20,1,6.9,591,US,Comedy
ts222599,Queer Eye: We'Re In Japan!,Show,2019,TV-14,50,1,8.2,2560,US,Reality
ts112733,Bard Of Blood,Show,2019,TV-MA,45,2,6.8,13210,IN,"Action, Drama, Thriller"
ts224906,Find Yourself,Show,2020,TV-14,45,1,7.6,201,CN,"Drama, Romance"
ts105601,Archibald'S Next Big Thing,Show,2019,TV-Y7,24,2,7.5,284,US,"Scifi, Animation, Comedy, Family, Fantasy, Action"
ts214861,Prank Encounters,Show,2019,TV-MA,25,2,5.2,2615,US,"Comedy, Horror, Reality, Scifi"
ts266966,Juman,Show,2019,TV-PG,40,1,5.2,110,KW,"Romance, Drama"
ts253722,Sing On!,Show,2020,TV-G,36,1,6.4,380,US,"Reality, Music"
ts221151,Living Undocumented,Show,2019,TV-MA,42,1,6.7,577,US,Documentation
ts256134,Country Ever After,Show,2020,TV-PG,24,1,6.3,169,US,"Reality, Music"
ts89895,Mighty Little Bheem,Show,2019,TV-Y,6,3,6.4,249,US,"Comedy, Family, Fantasy, Animation"
ts105589,Rhyme Time Town,Show,2020,TV-Y,23,2,7.5,78,US,"Animation, Comedy, Family"
ts257243,Voices Of Fire,Show,2020,TV-PG,36,1,6.8,382,US,"Music, Reality"
ts221891,Legend Quest: Masters Of Myth,Show,2019,TV-Y7,25,1,7.6,126,MX,"Action, Animation"
ts252695,Bookmarks: Celebrating Black Voices,Show,2020,TV-G,7,1,5,160,US,Family
ts230973,Arashi'S Diary: Voyage,Show,2019,TV-Y7,31,1,7.7,42,JP,"Documentation, Music"
ts213611,Bangkok Love Stories: Plead,Show,2019,Others,44,1,7.3,57,TH,Drama
ts214579,Dino Girl Gauko,Show,2019,Others,9,2,6.6,71,JP,"Animation, Comedy, Family, Fantasy, Scifi"
tm946795,Citation,Movie,2020,Others,151,0,6.1,958,NG,"Thriller, Drama"
ts224261,Nailed It! Germany,Show,2020,TV-14,35,1,5.7,100,DE,Reality
ts225708,Six Windows In The Desert,Show,2020,TV-14,21,1,4.3,3074,SA,"Drama, Comedy, History, Scifi"
ts78324,Pinky Malinky,Show,2019,TV-Y7,13,3,5.8,865,US,"Comedy, Family, Animation"
ts223115,The Charming Stepmom,Show,2019,TV-14,56,1,7.8,17,TH,"Family, Comedy, Romance"
ts221472,Valentino,Show,2020,TV-14,39,1,5.2,213,EG,Comedy
ts213071,Sleepless Society Nyctophobia,Show,2019,TV-MA,46,1,5.5,43,TH,"Drama, Thriller"
ts255823,The House Arrest Of Us,Show,2020,TV-PG,26,1,5.6,107,PH,"Comedy, Romance"
ts234505,Fary: Hexagone,Show,2020,TV-MA,51,1,6.2,126,FR,Comedy
ts215862,True Tunes,Show,2019,TV-Y7,3,1,8,14,US,Family
ts108385,Inventing Anna,Show,2022,TV-MA,68,1,6.8,54105,US,Drama
ts225061,Pieces Of Her,Show,2022,TV-MA,52,1,6.4,11322,US,"Crime, Drama, Thriller"
ts344184,Conversations With A Killer: The John Wayne Gacy Tapes,Show,2022,TV-MA,61,1,7.2,3984,US,"Crime, Documentation"
ts256310,Pacific Rim: The Black,Show,2021,TV-14,24,2,7,4796,US,"Animation, Action, Scifi"
ts270910,Vikings: Valhalla,Show,2022,TV-MA,51,1,7.1,31330,US,"War, Action, Drama, History, Romance"
ts222333,Arcane,Show,2021,TV-14,41,1,9.1,175412,US,"Action, Scifi, Drama, Fantasy, Animation"
ts301625,Hold Tight,Show,2022,TV-MA,47,1,6.1,1113,PL,"Crime, Drama, Thriller"
ts311987,Bad Vegan: Fame. Fraud. Fugitives.,Show,2022,TV-MA,52,1,5.8,2062,US,"Crime, Documentation"
ts215951,Midnight Mass,Show,2021,TV-MA,64,1,7.7,102321,US,"Action, Drama, Fantasy, Horror, Scifi"
ts307973,Murderville,Show,2022,TV-MA,34,1,6.9,10414,US,"Crime, Comedy"
ts240453,Clark,Show,2022,TV-MA,61,1,7.5,1991,SE,"Comedy, Crime, Drama, Thriller, Action"
ts333834,The Ultimatum: Marry Or Move On,Show,2022,TV-MA,50,1,5.4,1440,US,Reality
ts294338,Hard Cell,Show,2022,TV-MA,26,1,6.1,618,"US, GB","Comedy, Documentation, Sport"
ts317422,Saturday Morning All Star Hits!,Show,2021,TV-14,23,1,7.6,846,US,"Animation, Comedy"
ts343599,Jimmy Savile: A British Horror Story,Show,2022,TV-MA,85,1,6.7,4711,GB,"Crime, Documentation"
ts220305,Squid Game,Show,2021,TV-MA,54,2,8,416738,KR,"Action, Drama, Thriller"
ts343432,Yakamoz S-245,Show,2022,TV-MA,48,1,6.1,3861,TR,"Scifi, Action, Drama, Thriller"
ts331448,Welcome To Eden,Show,2022,TV-MA,41,1,4.9,973,ES,"Drama, Action, Thriller"
ts281927,Stay Close,Show,2021,TV-MA,47,1,6.9,28669,GB,"Crime, Drama, Thriller"
ts330402,Is It Cake?,Show,2022,TV-PG,38,1,5.7,465,US,Reality
ts329699,The Andy Warhol Diaries,Show,2022,TV-MA,66,1,7.7,1496,US,Documentation
ts237722,The Cuphead Show!,Show,2022,TV-Y7,15,1,7.5,5792,US,"Family, Fantasy, Animation, Action, Comedy"
ts85985,Cowboy Bebop,Show,2021,TV-MA,45,1,6.6,35427,US,"Scifi, Comedy, Crime, Drama, Fantasy, Action"
ts343430,The 7 Lives Of Lea,Show,2022,TV-MA,41,1,7.5,1196,FR,"Drama, Thriller, Crime, Fantasy"
ts232107,The Silent Sea,Show,2021,TV-MA,45,1,6.9,18548,KR,"Horror, Drama, Scifi, Thriller"
ts94677,Worst Roommate Ever,Show,2022,TV-MA,47,1,8.1,8,US,"Crime, Documentation, Drama, Thriller"
ts251675,Hellbound,Show,2021,TV-MA,52,1,6.6,22107,KR,"Scifi, Horror, Thriller, Crime, Drama, Fantasy"
ts234817,In From The Cold,Show,2022,TV-MA,49,1,6.2,6663,US,"Drama, Scifi, Thriller, Action, Crime"
ts286731,Komi Can'T Communicate,Show,2021,TV-14,24,2,7.8,4358,JP,"Drama, Comedy, Animation, Romance"
ts314164,Tomorrow,Show,2022,TV-14,60,1,7.7,603,KR,"Drama, Action, Comedy, Fantasy"
ts279892,Ginny & Georgia,Show,2021,TV-14,54,1,7.4,44573,US,"Drama, Comedy"
ts311985,Inside Job,Show,2021,TV-MA,28,1,7.6,15137,US,"Comedy, Fantasy, Scifi, Animation"
ts250998,Dirty Lines,Show,2022,TV-MA,46,1,7.3,717,NL,"Drama, History"
ts331681,Trivia Quest,Show,2022,TV-G,9,1,5.6,176,US,"Family, Fantasy, Animation"
ts225645,The Chair,Show,2021,TV-MA,30,1,7.2,15894,US,"Drama, Comedy"
ts296472,The Chestnut Man,Show,2021,TV-MA,55,1,7.7,41253,DK,"Crime, Drama, Thriller"
ts321513,My Liberation Notes,Show,2022,TV-14,62,1,8.4,276,KR,"Drama, Romance"
ts311989,Jeen-Yuhs,Show,2022,TV-MA,93,1,8.1,7269,US,"Documentation, Music"
ts273436,Murder Among The Mormons,Show,2021,TV-14,53,1,7,6028,US,"Crime, History, Documentation"
ts330347,Cracow Monsters,Show,2022,TV-MA,52,1,5.5,1492,PL,"Scifi, Drama, Fantasy, Horror, Thriller"
ts328541,The Puppet Master: Hunting The Ultimate Conman,Show,2022,TV-MA,42,1,7,5224,GB,"Crime, Documentation"
ts302363,Twenty Five Twenty One,Show,2022,TV-14,76,1,8.7,4081,KR,"Drama, Romance"
ts88578,Firefly Lane,Show,2021,TV-MA,52,1,7.4,20300,US,"Drama, Romance"
ts308845,The Billion Dollar Code,Show,2021,TV-MA,67,1,8,7313,DE,"Drama, Thriller, Crime"
ts330425,The Principles Of Pleasure,Show,2022,TV-MA,51,1,4.7,64,US,Documentation
ts282131,Attenborough'S Life In Colour,Show,2021,TV-PG,51,1,8.2,3090,GB,Documentation
ts331680,Making Fun,Show,2022,TV-PG,41,1,7,557,US,Reality
ts220553,The Irregulars,Show,2021,TV-14,53,1,5.9,14714,GB,"Crime, Drama, Fantasy, Scifi"
ts328194,My Name,Show,2021,TV-MA,50,1,7.8,18446,KR,"Thriller, Action, Crime, Drama"
ts307649,Turning Point: 9/11 And The War On Terror,Show,2021,TV-14,62,1,8,8881,US,"War, History, Documentation"
ts296214,How To Become A Tyrant,Show,2021,TV-MA,27,1,7.4,8041,US,"War, History, Documentation"
ts283080,Who Killed Sara?,Show,2021,TV-MA,41,3,6.4,12148,MX,"Drama, Crime, Thriller"
ts287438,The Innocent,Show,2021,TV-MA,58,1,7.8,29019,ES,"Crime, Drama, Thriller"
ts219423,Masters Of The Universe: Revelation,Show,2021,TV-PG,26,2,5.2,26127,US,"Scifi, Animation, Action, Drama, Family, Fantasy, Comedy"
ts329885,Standing Up,Show,2022,TV-MA,46,1,6.2,133,FR,"Comedy, Drama"
ts108042,Maya And The Three,Show,2021,TV-Y7,131,1,8.1,3597,MX,"Comedy, Drama, Family, Fantasy, Animation, Action"
ts271413,Night Stalker: The Hunt For A Serial Killer,Show,2021,TV-MA,47,1,7.5,23939,US,"Crime, Documentation"
ts328605,Midnight At The Pera Palace,Show,2022,TV-14,44,1,7.1,6624,TR,"Crime, Drama, History"
ts314135,Voir,Show,2021,TV-MA,20,1,6.8,1255,US,Documentation
ts287559,Jupiter'S Legacy,Show,2021,TV-MA,45,1,6.7,37235,US,"Scifi, Action, Drama, Fantasy"
ts270405,Pretend It'S A City,Show,2021,TV-14,29,1,8.1,7096,US,"Comedy, Documentation"
ts271595,Crime Scene: The Vanishing At The Cecil Hotel,Show,2021,TV-MA,55,1,5.9,16799,US,"Documentation, Crime, Thriller"
ts290643,Super Crooks,Show,2021,TV-MA,30,1,7.1,1984,JP,"Scifi, Drama, Animation, Action, Crime, Fantasy"
ts223450,Move To Heaven,Show,2021,TV-MA,52,1,8.6,5307,KR,Drama
ts329700,Life After Death With Tyler Henry,Show,2022,TV-MA,43,1,5.5,522,US,Reality
ts314594,Catching Killers,Show,2021,TV-MA,40,2,7.1,2908,US,"Documentation, Crime"
ts315611,Animal,Show,2021,TV-PG,45,2,7.9,857,"US, BR",Documentation
